year,school_id,region,sector,n_stu,n_escs,w_sum,escs,math,read,scie,sd_escs,sd_math,sd_read,sd_scie
2022,3200455,CABA,Pública,33,33,521.35745,0.01552,447.73371,489.56436,480.14813,0.81517,56.63113,65.22349,66.51519
2022,3200169,Santa Fe,Pública,12,12,964.91110,-1.21121,415.85358,458.44669,436.33674,1.21035,93.13982,98.17920,92.97962
2022,3200251,Córdoba,Pública,29,29,663.40501,-1.15036,371.06701,399.51818,396.97362,0.93627,56.75751,69.18590,61.65803
2022,3200316,Mendoza,Pública,32,32,326.34032,0.00249,480.65496,536.02143,528.41771,1.03285,56.85716,59.65808,74.24976
2022,3200039,Mendoza,Privada,30,30,340.30476,0.23787,368.00673,378.07674,402.85981,0.72800,46.69583,70.46399,56.39650
2022,3200320,Mendoza,Pública,23,22,249.08221,-1.29142,357.00417,367.21987,362.66070,1.28006,59.00516,54.10953,60.68421
2022,3200289,Córdoba,Pública,20,20,482.49986,-0.52580,411.29598,450.07457,435.78823,0.93942,50.26553,64.01833,76.04469
2022,3200265,Buenos Aires,Pública,26,26,2625.26875,-0.83348,414.50883,448.79111,448.40465,0.83927,46.19930,48.86488,57.84096
2022,3200387,Córdoba,Pública,30,29,447.85125,-1.17699,349.75148,367.17714,371.30309,0.89273,49.79510,61.01269,66.59473
2022,3200309,Buenos Aires,Pública,27,27,2234.20049,-0.42906,342.61121,376.13892,384.52359,0.97374,56.81627,67.18603,67.94938
2022,3200121,NEA,Pública,33,33,3046.47996,-0.90525,344.03146,360.10133,364.74509,1.12431,35.45237,52.50184,41.70091
2022,3200233,NEA,Pública,30,30,1861.79757,-0.90606,372.11533,396.62864,407.93145,0.77639,51.30674,86.61890,63.46198
2022,3200214,CABA,Privada,30,29,472.31562,-0.41011,408.59773,441.71374,440.22884,0.92549,41.94372,62.93770,50.95037
2022,3200205,Santa Fe,Privada,31,31,5600.97300,-0.48956,436.41342,457.95939,470.95722,0.84069,71.62230,74.54946,72.27798
2022,3200210,Cuyo,Privada,33,33,2050.02707,0.05931,394.74007,420.57902,429.92732,0.74132,50.16245,78.10635,70.07139
2022,3200384,NOA,Pública,24,22,1917.09412,-0.88159,345.53481,371.77945,368.66771,0.78798,37.53746,62.18845,60.42843
2022,3200215,Córdoba,Privada,25,25,491.28747,-0.81808,385.42958,420.88284,419.34606,1.03930,57.48838,66.89142,62.90002
2022,3200358,Mendoza,Pública,32,32,346.18628,-1.12808,384.31674,402.97998,413.01399,1.16245,51.29184,59.01840,62.02917
2022,3200052,Córdoba,Pública,32,32,509.02226,-1.14603,390.34500,400.31552,409.04113,0.74479,49.70523,71.18090,63.14311
2022,3200368,NEA,Pública,32,32,7831.15720,-1.95067,314.58782,331.51190,353.09455,0.96791,36.81521,53.98492,47.40918
2022,3200419,Córdoba,Pública,29,29,632.19765,-1.01892,397.31903,396.86674,422.46537,0.97951,58.47314,74.91146,64.21082
2022,3200443,Mendoza,Pública,23,23,431.53731,-1.82343,390.61599,416.72653,418.92330,0.99476,56.15873,74.08412,58.80979
2022,3200403,CABA,Privada,30,30,355.44462,0.01384,387.37139,421.87975,424.10852,0.75448,58.37377,75.92318,69.18100
2022,3200273,Córdoba,Privada,30,30,569.47265,-0.08090,441.60359,471.95044,474.23783,0.77017,53.58206,52.91243,71.06226
2022,3200236,CABA,Pública,31,16,382.03030,-0.68875,436.19630,442.27254,447.53518,0.97480,47.00346,54.50994,57.20049
2022,3200299,Buenos Aires,Privada,29,27,2521.20877,0.64548,473.82712,500.08720,501.90934,0.69630,59.06483,67.55541,61.29945
2022,3200185,Patagonia,Pública,25,25,2192.20475,-0.92252,378.31476,422.04898,410.25502,0.93391,39.63203,72.73270,57.23542
2022,3200235,Buenos Aires,Pública,24,21,2475.31349,-1.15200,344.44540,364.33514,374.73124,0.88206,52.58300,67.60921,77.21643
2022,3200351,Córdoba,Pública,25,24,595.38966,-1.84325,294.02654,296.35174,304.47754,1.00403,33.02293,39.63348,37.04995
2022,3200113,Mendoza,Pública,32,32,209.54915,-1.95978,333.52258,324.55425,350.35962,0.72137,36.68026,47.20060,43.31051
2022,3200036,Córdoba,Privada,33,32,619.04865,0.95307,462.54500,507.27220,494.19054,0.57131,53.16289,59.03292,58.37719
2022,3200246,Buenos Aires,Privada,27,27,2723.98300,-0.73989,378.17885,381.73207,404.63543,1.00769,57.67920,74.73582,73.24494
2022,3200173,Buenos Aires,Pública,31,29,2454.46452,-0.90027,398.04110,415.53941,419.83994,1.02341,54.05308,74.02337,59.33989
2022,3200420,Buenos Aires,Pública,24,24,2521.82292,-1.50727,370.18015,373.80804,391.42422,0.97231,48.87166,73.14921,66.03066
2022,3200405,CABA,Pública,30,17,477.54114,-0.64462,433.54140,441.05441,455.77928,0.86469,58.40813,67.99814,66.87206
2022,3200278,Buenos Aires,Pública,33,33,3203.77048,-1.19404,332.71455,356.63874,356.65508,1.19558,53.87653,75.90559,66.39402
2022,3200108,Mendoza,Pública,32,32,378.15155,-0.78791,409.34359,447.67410,446.52345,0.90321,50.12825,61.71965,61.13566
2022,3200340,CABA,Pública,28,28,340.71555,-0.88724,388.62427,416.23859,419.62364,0.92740,44.52347,44.55503,44.25708
2022,3200434,Córdoba,Pública,29,29,499.29208,-0.86872,414.18077,437.13254,437.92891,1.05029,49.68223,69.18342,50.65973
2022,3200439,Mendoza,Pública,22,22,222.40106,-0.97113,409.66333,447.60600,449.91540,0.97912,49.91377,75.98871,60.43555
2022,3200078,Mendoza,Pública,32,32,325.59726,-1.16960,370.32761,394.54146,396.22808,0.96159,42.93031,62.16906,62.04620
2022,3200219,Mendoza,Pública,32,32,456.18625,-1.54816,308.46196,318.99622,331.54008,1.13665,47.83643,66.95350,55.43663
2022,3200357,Buenos Aires,Pública,30,29,2396.44874,-0.79244,406.02947,427.53843,439.00140,1.04376,66.56544,72.14596,82.69975
2022,3200391,Córdoba,Privada,31,31,748.27765,0.52890,464.61038,495.39310,489.78628,0.65364,46.28175,54.99749,50.46445
2022,3200077,NOA,Pública,26,26,2082.36532,-1.09523,332.06924,347.63552,360.74625,0.68780,56.42380,68.55913,70.62665
2022,3200277,Santa Fe,Pública,33,32,1028.21561,-0.88634,325.83651,349.03581,348.89991,0.97646,40.67276,50.87179,50.53855
2022,3200287,Santa Fe,Privada,31,31,3112.22227,0.41161,411.05629,438.90544,433.79168,0.68424,64.24026,78.24386,73.26724
2022,3200240,CABA,Privada,32,30,415.47026,0.20274,458.46879,482.74934,482.60015,0.71278,67.31649,69.24257,66.68711
2022,3200297,CABA,Privada,33,33,502.96099,0.10252,408.81399,434.04791,445.71324,0.73621,54.81391,63.80934,68.17134
2022,3200175,Mendoza,Pública,28,28,428.86550,-1.82509,343.20549,370.56296,364.96253,0.84068,39.98289,59.76049,53.38249
2022,3200043,Patagonia,Pública,28,28,2571.38829,-0.76353,384.84628,396.14419,408.12777,0.78347,53.20806,67.00628,62.63815
2022,3200394,Córdoba,Privada,34,34,743.94926,-0.14211,468.13928,497.44970,504.70253,0.77753,62.95297,69.95401,66.62791
2022,3200402,Buenos Aires,Privada,34,34,2517.04710,-0.95545,372.55884,394.37979,415.42531,0.99585,52.52309,64.51122,60.56588
2022,3200088,Buenos Aires,Pública,32,32,4006.33220,-1.25200,350.64006,380.19515,381.99466,0.67206,40.40323,67.59374,64.37379
2022,3200010,Buenos Aires,Pública,30,30,2846.92441,-0.96348,410.75317,420.47052,453.12094,0.82858,70.18395,79.31101,80.56502
2022,3200268,CABA,Pública,29,28,402.72104,-1.20905,347.21935,362.37386,370.03177,1.01023,46.60829,70.28306,62.84602
2022,3200053,Mendoza,Pública,34,31,411.47263,-1.46148,366.11801,380.63245,395.45733,1.12100,51.60755,73.41510,52.03715
2022,3200008,NEA,Pública,11,10,1141.09142,-1.47030,331.29813,316.41542,351.36573,0.95486,21.38463,41.82408,39.79239
2022,3200418,Buenos Aires,Privada,14,2,1318.72083,-1.56505,354.69855,384.34312,370.97718,0.05112,31.87510,40.80335,43.70746
2022,3200417,Mendoza,Privada,33,33,351.74183,-0.90081,406.16040,428.62251,442.62167,0.98262,58.60137,63.19400,77.81941
2022,3200448,Mendoza,Pública,29,29,282.94661,-1.55669,344.40211,352.50471,368.94930,1.06703,54.37821,56.03796,52.70636
2022,3200461,Mendoza,Pública,28,28,445.04238,-2.19971,345.70402,368.21206,377.68146,0.90292,37.77937,59.22347,55.30720
2022,3200117,Cuyo,Pública,32,32,2720.11111,-0.97459,391.58361,391.79780,417.06426,0.82154,45.70297,53.21151,54.23012
2022,3200204,NOA,Pública,31,31,2413.16450,-1.55948,338.42031,349.23490,370.62180,1.33931,56.18813,68.86402,61.40145
2022,3200076,Buenos Aires,Privada,35,35,2585.07515,-0.06155,401.89682,449.02077,443.88387,0.88429,56.74272,69.99496,59.46378
2022,3200183,Patagonia,Pública,34,34,2162.37253,-1.13773,371.87959,417.50073,407.83623,0.96621,56.10460,86.28726,66.20311
2022,3200386,NEA,Pública,26,26,2276.47075,-1.18541,326.41542,346.16838,354.78572,1.05899,50.47773,61.15267,52.86045
2022,3200119,Mendoza,Pública,24,24,383.16484,-1.75018,297.61654,306.17102,317.85859,0.90008,46.20996,56.38948,50.36432
2022,3200211,Buenos Aires,Privada,23,23,2294.19209,0.17804,402.53372,445.98513,441.75804,0.88678,59.86294,80.25502,77.23711
2022,3200106,Mendoza,Pública,31,29,390.53269,-0.91823,386.99353,396.64778,415.96069,0.89026,52.03603,62.48732,64.79168
2022,3200181,Cuyo,Pública,33,33,2096.29885,-1.29150,388.36930,388.17938,421.02574,1.07192,61.59915,79.01365,72.69162
2022,3200429,Mendoza,Pública,33,33,446.16534,-1.10300,382.39468,396.02022,404.69487,0.99727,53.90670,62.74242,65.68289
2022,3200286,NEA,Pública,30,29,2941.58647,-0.52987,356.74637,359.45946,368.77590,1.32528,51.78975,63.93387,61.44342
2022,3200022,NEA,Privada,32,32,2459.48720,-1.53479,340.64057,337.99335,364.49842,1.23268,49.52461,80.55678,60.42878
2022,3200247,Córdoba,Privada,29,29,636.98094,-0.71304,381.40372,398.12355,399.71796,0.67489,48.19673,63.46727,53.15936
2022,3200438,Córdoba,Privada,32,31,829.86646,-0.47805,399.00030,432.06509,434.96793,1.02805,52.69707,70.58603,60.12707
2022,3200115,Buenos Aires,Pública,27,24,2090.00178,-0.78099,408.13640,439.43912,434.89526,1.16249,68.95152,64.96740,76.04733
2022,3200005,Buenos Aires,Privada,34,0,3247.38858,,377.57869,404.21887,401.00775,,45.19550,49.57977,46.94344
2022,3200035,CABA,Pública,23,23,366.27376,-0.89130,424.69631,460.19497,468.55013,0.85953,58.89271,78.42544,72.98804
2022,3200308,Buenos Aires,Pública,29,29,1973.89716,-0.74622,374.07326,408.36508,393.44506,0.93360,50.19229,62.48345,57.09295
2022,3200075,CABA,Pública,33,33,433.40224,-0.78628,380.75760,413.40755,400.36769,0.81751,53.42625,68.26428,62.88499
2022,3200003,Buenos Aires,Privada,29,29,3915.83340,-0.10714,422.10890,470.69412,469.25564,0.88772,55.26101,89.60750,72.62402
2022,3200063,Mendoza,Pública,27,27,381.04165,-1.12143,316.58377,318.36625,332.47200,1.11778,41.94692,47.37438,44.33440
2022,3200179,Mendoza,Pública,28,28,297.08469,-0.43118,423.51510,467.22985,442.39928,0.99441,60.44229,74.68756,67.73708
2022,3200428,CABA,Pública,24,23,418.44234,0.19398,519.91893,547.12941,559.50809,0.87530,51.01632,56.62763,52.25479
2022,3200374,CABA,Pública,24,18,416.05816,0.20268,432.46854,474.91851,464.19090,0.97730,67.18534,82.98275,72.16024
2022,3200006,Buenos Aires,Pública,23,22,1795.82906,-1.66306,295.28253,292.42706,305.49778,0.73599,39.48335,55.91016,49.53335
2022,3200379,CABA,Privada,32,30,507.71073,-0.39041,426.90711,459.23612,456.94047,1.20045,74.40040,78.56125,79.41750
2022,3200201,Córdoba,Pública,32,32,675.41656,-0.96853,373.90711,386.09795,398.63931,0.84297,52.71869,60.51658,61.06978
2022,3200082,Buenos Aires,Privada,34,34,2487.18534,-0.48367,364.08449,385.35161,393.69506,0.95998,56.83780,76.52064,73.59352
2022,3200133,CABA,Privada,31,31,495.84946,0.10752,450.96837,489.25909,480.51339,0.80567,51.81162,63.88156,65.98493
2022,3200272,Mendoza,Pública,26,25,321.02167,-1.15899,363.41020,374.94701,390.92922,0.94389,46.30915,77.09108,63.37233
2022,3200178,Córdoba,Pública,28,28,568.92962,-0.06038,508.30130,551.89547,535.85724,0.96884,51.26770,46.23949,47.59204
2022,3200144,Buenos Aires,Privada,31,31,3144.91330,0.45653,421.15246,441.89787,438.42579,0.75081,63.90300,88.05366,92.18690
2022,3200376,CABA,Pública,19,19,284.58315,-1.11725,384.68575,417.01938,412.74624,1.04661,51.59783,68.99212,67.30256
2022,3200152,CABA,Privada,30,30,303.92068,-0.49422,420.94205,470.57250,458.34223,0.93659,54.56040,67.81389,64.09216
2022,3200153,Cuyo,Pública,31,31,2938.98156,-1.64320,360.57882,355.38953,391.15994,0.84568,58.77300,80.75682,72.03332
2022,3200414,Buenos Aires,Pública,21,18,2445.60742,-1.47669,353.31080,364.39102,394.82657,1.00175,55.83149,58.41479,73.32130
2022,3200218,Santa Fe,Privada,34,34,3288.31272,0.38569,396.07985,397.10084,421.50368,0.73316,61.87070,70.90227,68.86175
2022,3200014,NEA,Pública,32,32,2659.99665,-1.05856,371.59235,388.20455,401.04108,1.28114,67.68379,91.98931,78.84508
2022,3200363,CABA,Privada,32,31,429.29035,0.88060,512.69721,523.58318,531.84732,0.48411,60.82660,67.00899,60.20612
2022,3200086,CABA,Pública,24,24,177.49114,-1.31296,327.85245,343.82396,345.00457,1.06313,39.59200,69.48462,58.07283
2022,3200326,Mendoza,Pública,30,30,253.60674,-0.79498,343.13458,384.42293,368.86756,1.19956,46.79776,71.83367,63.03929
2022,3200354,CABA,Pública,29,29,408.97134,0.83843,515.95329,568.61025,555.70873,0.58187,58.51469,62.53859,64.43549
2022,3200164,Córdoba,Pública,29,29,551.19031,-1.33956,323.99466,330.98837,332.51246,1.02285,42.86212,54.38176,52.18696
2022,3200146,Mendoza,Pública,32,32,329.61095,-0.56741,409.92580,441.49768,440.27759,0.99599,51.87444,72.83321,54.98177
2022,3200290,Córdoba,Pública,14,14,308.08147,-0.91846,367.48329,370.81235,388.46229,1.13128,51.14516,61.51626,62.62365
2022,3200325,Buenos Aires,Pública,25,24,1857.07412,-1.20346,322.31288,365.26993,363.41149,0.74692,62.86138,78.03777,74.92463
2022,3200188,NEA,Privada,17,17,3316.21450,-0.57283,383.89353,392.85314,431.29863,0.88764,76.52354,75.57336,79.62625
2022,3200280,CABA,Privada,23,22,382.57091,0.73517,400.56700,411.00853,405.80914,0.74748,59.10578,89.35938,70.75715
2022,3200396,Córdoba,Privada,31,31,684.50912,0.13245,422.34649,477.14993,466.61119,0.65650,56.04777,50.89008,67.88123
2022,3200122,Mendoza,Pública,30,30,392.91030,-0.90817,391.92980,420.65278,428.46325,1.03691,55.40448,62.97078,54.71680
2022,3200350,Cuyo,Pública,30,30,2535.44450,-0.93162,349.30570,360.50653,376.89507,0.96457,49.85389,60.38517,63.79444
2022,3200237,Buenos Aires,Privada,29,29,2446.75332,-0.59092,400.77360,451.77059,435.43975,0.85255,55.07455,80.12935,63.33010
2022,3200062,Córdoba,Privada,29,29,561.82766,0.18892,430.38102,447.69958,454.07433,0.75043,53.81016,67.19962,58.37803
2022,3200352,Mendoza,Pública,28,28,362.68126,-1.32977,324.78181,336.59003,346.03453,0.79841,31.86839,47.71659,44.21854
2022,3200338,CABA,Privada,32,32,500.14306,0.10997,441.26452,479.36935,474.18601,0.77127,52.17884,57.89800,61.77350
2022,3200266,Córdoba,Privada,16,16,1010.12922,0.07144,401.77306,458.36467,442.06647,0.74722,50.25246,55.56749,61.58407
2022,3200034,CABA,Privada,33,33,563.83628,-0.79401,371.78949,401.20172,399.73564,0.76076,52.80580,73.27242,69.75345
2022,3200155,Córdoba,Pública,32,32,387.31768,0.66597,474.50589,508.83413,512.16890,0.43220,55.59987,65.07732,59.06258
2022,3200021,Córdoba,Pública,30,30,739.39389,-1.01933,374.55100,415.69614,393.70399,0.66474,47.89201,71.54074,51.88624
2022,3200296,CABA,Privada,30,29,253.79399,-0.55208,346.39790,359.62389,367.25388,0.87716,39.79931,66.59447,52.25940
2022,3200364,Mendoza,Privada,30,30,329.91044,0.96160,489.66719,535.42185,523.51181,0.52707,55.90549,59.29069,73.86708
2022,3200150,Buenos Aires,Pública,27,27,3063.83696,-1.45008,349.55321,353.41289,374.98988,0.89026,52.32891,96.02620,59.25575
2022,3200415,CABA,Pública,28,27,401.68126,0.06151,452.48202,493.06524,490.46910,0.86206,57.89269,65.77097,67.45777
2022,3200151,Mendoza,Pública,27,27,260.08714,-1.72919,330.99407,337.06400,356.34666,0.85836,39.82644,50.87692,45.72984
2022,3200241,CABA,Privada,33,33,643.06239,0.98233,545.05112,569.54205,573.85537,0.45310,34.83407,44.65036,48.10394
2022,3200459,Córdoba,Pública,33,32,686.65515,-0.49598,375.63860,402.52175,401.88511,0.84850,48.46523,62.78212,59.68587
2022,3200322,NOA,Pública,30,30,2707.52772,0.01304,442.44164,476.91002,476.80514,0.74181,64.70188,75.46170,71.16783
2022,3200193,Mendoza,Privada,33,33,411.94281,-0.65044,366.24757,392.42765,394.21103,1.18323,49.54721,64.09303,60.74072
2022,3200096,Mendoza,Pública,35,35,380.53700,-1.03065,406.35035,452.20591,443.03844,0.88408,44.69011,82.49055,63.23515
2022,3200212,Buenos Aires,Privada,34,34,3106.17880,0.09431,433.55787,466.81348,475.73852,0.65427,63.67499,87.92960,77.82746
2022,3200089,Buenos Aires,Pública,29,23,2922.72914,-0.79706,365.11981,396.53878,390.78245,1.00370,44.16084,51.73538,48.39608
2022,3200012,Buenos Aires,Privada,33,33,2737.70067,-0.19273,397.03899,430.66886,428.44272,0.84487,73.24043,82.72810,80.85600
2022,3200348,NOA,Pública,29,29,2667.26208,-0.85600,351.22727,383.80462,387.33863,0.68800,46.83221,61.21851,51.69388
2022,3200199,Mendoza,Privada,34,34,335.76485,0.58206,467.59789,497.39210,495.98715,0.60179,50.94065,64.52726,61.48553
2022,3200138,CABA,Pública,25,16,395.55116,-0.91583,363.49617,383.48927,383.22300,0.94544,33.62477,48.56281,40.81310
2022,3200110,NEA,Pública,16,16,1129.49930,-1.97510,283.45299,280.42708,300.18284,0.95229,27.36025,42.33076,31.13001
2022,3200099,Córdoba,Pública,30,30,732.00159,-1.51331,356.10753,390.22929,379.69769,0.97386,50.60904,76.32953,72.25129
2022,3200427,NOA,Pública,17,17,3425.61770,-2.32244,317.08398,320.65044,329.66783,1.43573,41.38220,65.34021,64.33097
2022,3200450,NEA,Pública,9,9,826.62102,-1.25569,360.38954,358.77544,400.85789,0.94182,45.88389,44.72307,65.47639
2022,3200202,Buenos Aires,Privada,33,33,3766.37540,-0.83710,390.62314,404.97568,426.52720,0.93416,52.44175,70.91910,66.47039
2022,3200262,NOA,Pública,27,27,2077.85299,-1.59651,321.28194,322.82612,345.23866,0.87057,56.66488,77.22011,73.28492
2022,3200225,Patagonia,Privada,33,33,2216.70458,-0.84895,371.27255,392.89653,402.78478,0.88537,53.47492,70.61942,69.02333
2022,3200303,NOA,Pública,33,33,2511.48990,-1.43659,332.93045,354.33676,366.76005,0.92888,43.21981,61.26246,56.24261
2022,3200203,Córdoba,Privada,23,23,472.16021,-0.28566,405.96549,438.26812,432.46904,0.72644,52.83016,73.03873,70.57561
2022,3200252,NEA,Pública,32,31,1438.37998,-1.23222,332.67887,349.29392,370.97189,1.15073,43.23596,71.56421,65.12911
2022,3200362,Mendoza,Pública,19,19,241.12317,-1.76504,290.99024,312.22019,316.43975,1.26767,37.78225,47.67426,48.55399
2022,3200167,NEA,Pública,24,24,2238.74909,-0.88834,344.44724,384.41140,378.16117,1.43235,47.96194,68.08187,67.94401
2022,3200024,Buenos Aires,Privada,34,32,2990.83703,0.55823,454.94110,502.57490,488.13202,0.65250,56.98764,60.02447,62.03271
2022,3200267,Córdoba,Pública,29,29,390.29886,-0.47501,406.86665,416.75029,431.24567,0.90645,53.98119,69.38176,60.33362
2022,3200174,Córdoba,Pública,26,26,688.05787,-1.11356,354.42249,361.95626,375.65909,0.78282,43.52735,54.58575,55.73087
2022,3200080,CABA,Privada,27,27,459.08826,0.00732,465.86003,507.60787,484.67987,0.81830,47.33756,68.14832,62.78801
2022,3200406,NOA,Pública,21,21,1927.39460,-1.42112,326.63123,350.03486,358.98528,0.92994,37.10582,59.98544,51.49319
2022,3200105,CABA,Pública,22,21,223.00956,-0.61522,355.28960,383.14839,383.00017,0.90895,63.10879,89.09738,73.58139
2022,3200407,CABA,Privada,25,24,417.95952,1.12702,477.32335,483.98108,493.13425,0.61034,72.88764,84.58933,86.12631
2022,3200361,CABA,Pública,16,15,393.79177,-1.37065,340.49955,358.23464,366.21387,0.76227,33.86615,59.55780,52.63749
2022,3200452,CABA,Privada,34,34,458.18106,0.17325,442.29965,470.20191,459.65189,0.77290,57.90344,77.08776,61.84481
2022,3200370,Buenos Aires,Pública,16,0,1680.84504,,338.33281,362.17518,360.20467,,28.98293,49.10262,32.15021
2022,3200353,Buenos Aires,Privada,21,21,3036.66670,-0.75312,392.14959,418.73576,417.82536,0.66634,64.72273,103.40855,82.50633
2022,3200382,CABA,Privada,23,23,370.98946,-0.11143,423.24275,458.83019,453.92244,0.88997,56.50283,72.92359,66.17515
2022,3200392,Buenos Aires,Pública,23,23,2631.51450,-1.36918,381.14456,407.16760,399.78800,0.54930,65.69947,76.48322,76.53898
2022,3200159,Santa Fe,Pública,33,33,3939.91180,-0.67351,373.89369,374.87267,403.51206,1.01823,81.06701,80.77036,84.19805
2022,3200079,Córdoba,Pública,27,27,545.64688,-1.17545,330.58238,341.07268,364.75411,0.86938,44.90154,52.65377,66.17407
2022,3200084,NEA,Pública,2,2,800.73120,-2.81630,370.62660,325.92240,425.33475,0.12516,46.12415,30.76381,62.99904
2022,3200269,Cuyo,Pública,23,23,2049.95382,-0.51134,410.58413,430.71058,424.12359,0.78287,53.09735,48.16695,56.85849
2022,3200356,Mendoza,Privada,19,19,292.33320,0.64040,429.49403,471.78122,470.46832,0.57846,60.57583,75.56798,62.97526
2022,3200180,NOA,Pública,14,13,617.96799,-1.09887,356.87042,375.49822,364.96230,1.22362,32.61225,47.71075,56.45575
2022,3200416,Mendoza,Privada,32,32,362.75322,0.59663,464.52770,514.84771,498.52919,0.52859,65.53144,76.58143,70.90535
